payment_id,order_id,payment_date,payment_amount,payment_method,payment_status
579,579,2026-06-07,3099.54,UPI,Success
580,580,2026-04-14,457.65,Net Banking,Success
581,581,2025-12-13,508.84,Credit Card,Success
582,582,2026-02-04,2388.74,Net Banking,Success
583,583,2024-07-23,2876.57,Debit Card,Success
584,584,2025-12-13,2630.38,Debit Card,Success
585,585,2025-05-09,325.59,Credit Card,Success
586,586,2026-05-20,273.92,Credit Card,Success
587,587,2026-06-23,3098.8,Net Banking,Failed
588,588,2026-04-19,225.81,Net Banking,Success
589,589,2026-04-14,636.91,Net Banking,Success
590,590,2025-02-03,2825.37,Credit Card,Success
591,591,2026-07-07,94.15,Net Banking,Success
592,592,2026-03-14,1064.25,UPI,Success
593,593,2025-09-26,379.3,Net Banking,Success
594,594,2025-01-09,372.85,Credit Card,Success
595,595,2024-10-06,5025.69,UPI,Success
596,596,2025-07-27,2495.09,UPI,Success
597,597,2025-07-19,683.55,Credit Card,Success
598,598,2024-07-31,340.99,Credit Card,Success
599,599,2024-09-28,3191.02,Debit Card,Success
600,600,2025-04-28,404.76,Debit Card,Success
601,601,2026-06-23,188.29,Debit Card,Success
602,602,2024-08-01,2537.7,Debit Card,Refunded
603,603,2026-01-19,1761.92,Credit Card,Success
604,604,2026-06-28,560.44,Debit Card,Success
605,605,2025-10-27,4678.57,Credit Card,Success
606,606,2026-02-04,3087.82,Debit Card,Success
607,607,2025-11-27,462.51,Debit Card,Failed
608,608,2024-05-07,4242.34,Debit Card,Refunded
609,609,2026-05-19,4507.66,Credit Card,Success
610,610,2025-05-20,1267.66,Net Banking,Success
611,611,2024-05-31,139.0,Net Banking,Success
612,612,2026-02-23,134.91,Debit Card,Refunded
613,613,2025-12-01,2743.81,Debit Card,Success
614,614,2024-06-23,2572.86,Net Banking,Success
615,615,2025-06-07,1296.4,UPI,Success
616,616,2026-08-08,2785.53,Credit Card,Failed
617,617,2025-08-15,90.69,Debit Card,Success
618,618,2026-08-11,4567.14,UPI,Success
619,619,2025-05-07,3002.1,Credit Card,Success
620,620,2025-09-01,45.82,UPI,Success
621,621,2026-02-13,6178.39,Credit Card,Success
622,622,2026-02-06,4020.91,Net Banking,Success
623,623,2025-04-07,208.42,Debit Card,Success
624,624,2025-10-01,53.67,UPI,Success
625,625,2025-02-06,5652.62,Debit Card,Success
626,626,2025-06-13,425.88,UPI,Success
627,627,2024-08-11,249.1,Net Banking,Success
628,628,2025-10-10,569.95,Debit Card,Success
629,629,2025-09-30,1184.9,UPI,Success
630,630,2025-12-06,1270.53,Credit Card,Success
631,631,2024-12-09,124.14,UPI,Success
632,632,2024-09-28,1394.95,UPI,Success
633,633,2026-04-28,1058.1,UPI,Success
634,634,2025-12-31,2454.8,Debit Card,Success
635,635,2025-07-13,313.43,Credit Card,Success
636,636,2025-09-21,727.33,Credit Card,Success
637,637,2025-03-12,326.52,Debit Card,Refunded
638,638,2025-12-03,327.02,Credit Card,Success
639,639,2026-03-02,70.9,Credit Card,Success
640,640,2026-06-09,49.52,Credit Card,Success
641,641,2026-05-05,172.43,UPI,Success
642,642,2026-05-24,509.7,Credit Card,Success
643,643,2026-01-13,1222.96,Debit Card,Success
644,644,2025-03-04,110.0,Net Banking,Success
645,645,2026-04-07,190.04,Credit Card,Success
646,646,2025-10-17,3620.57,Debit Card,Success
647,647,2026-01-31,122.17,Debit Card,Success
648,648,2026-08-03,310.21,UPI,Success
649,649,2026-08-04,1838.55,Net Banking,Success
650,650,2024-06-30,394.69,Credit Card,Success
651,651,2025-11-28,317.27,Net Banking,Success
652,652,2024-05-21,4513.47,UPI,Success
653,653,2025-11-03,1355.64,Net Banking,Success
654,654,2025-07-06,148.93,Debit Card,Success
655,655,2025-11-01,3310.94,Credit Card,Success
656,656,2026-06-27,2420.12,Debit Card,Success
657,657,2024-12-23,52.76,Credit Card,Success
658,658,2026-03-21,2203.49,Credit Card,Success
659,659,2026-01-19,402.06,UPI,Success
660,660,2026-02-04,3241.55,Credit Card,Success
661,661,2026-04-08,188.7,Credit Card,Success
662,662,2026-03-05,1712.59,Credit Card,Success
663,663,2025-09-20,415.57,Credit Card,Success
664,664,2024-10-09,2649.22,Debit Card,Failed
665,665,2026-02-09,1051.36,Credit Card,Success
666,666,2026-03-31,4655.43,UPI,Success
667,667,2025-11-27,163.6,Credit Card,Success
668,668,2026-01-04,1937.4,UPI,Success
669,669,2026-05-12,379.43,Debit Card,Success
670,670,2025-05-27,1467.71,UPI,Success
671,671,2025-12-15,1630.84,Net Banking,Success
672,672,2026-06-03,2576.94,Net Banking,Success
673,673,2024-08-04,160.88,Credit Card,Success
674,674,2026-06-15,730.61,Credit Card,Failed
675,675,2024-11-22,624.56,Credit Card,Success
676,676,2025-10-21,299.14,Debit Card,Success
677,677,2026-03-28,5960.78,Debit Card,Success
678,678,2025-01-18,62.22,Net Banking,Success
679,679,2024-09-01,1369.79,Credit Card,Success
680,680,2026-08-31,1029.11,Net Banking,Success
681,681,2026-04-04,2976.77,Debit Card,Success
682,682,2025-05-03,124.74,Debit Card,Refunded
683,683,2026-01-30,358.38,Credit Card,Success
684,684,2025-12-05,275.15,UPI,Success
685,685,2026-01-06,147.2,Credit Card,Success
686,686,2026-05-09,2365.38,UPI,Success
687,687,2025-10-12,188.38,Net Banking,Success
688,688,2026-05-07,4156.59,Net Banking,Success
689,689,2025-11-07,446.6,Credit Card,Success
690,690,2025-02-07,2638.06,Credit Card,Success
691,691,2026-07-25,4358.66,UPI,Success
692,692,2026-08-13,1549.9,Debit Card,Success
693,693,2026-02-15,43.41,UPI,Success
694,694,2026-07-19,557.08,UPI,Success
695,695,2025-05-08,67.25,Net Banking,Failed
696,696,2026-04-15,1497.39,Net Banking,Success
697,697,2025-04-23,3181.07,Credit Card,Success
698,698,2025-10-25,964.34,Debit Card,Success
699,699,2026-01-08,762.68,Debit Card,Success
700,700,2025-10-30,2377.54,Net Banking,Failed
701,701,2025-10-24,991.26,Credit Card,Refunded
702,702,2025-04-25,3315.18,Debit Card,Success
703,703,2025-10-24,149.17,Credit Card,Success
704,704,2026-03-06,506.27,Credit Card,Success
705,705,2025-06-21,151.85,Credit Card,Success
706,706,2026-08-23,538.95,Net Banking,Success
707,707,2025-11-01,491.78,UPI,Success
708,708,2025-04-28,1466.64,Net Banking,Success
709,709,2025-04-14,2234.54,Net Banking,Failed
710,710,2024-07-27,149.0,UPI,Success
711,711,2025-01-27,3942.25,Debit Card,Success
712,712,2025-04-20,791.7,Credit Card,Failed
713,713,2025-12-13,1102.22,Debit Card,Success
714,714,2026-03-25,2729.91,Debit Card,Success
715,715,2025-12-06,432.75,Debit Card,Success
716,716,2025-10-13,133.58,UPI,Success
717,717,2026-05-10,771.21,Credit Card,Success
718,718,2026-05-13,1996.9,Net Banking,Success
719,719,2025-09-10,285.51,UPI,Success
720,720,2026-04-05,135.65,Credit Card,Success
721,721,2024-11-29,429.81,Net Banking,Success
722,722,2025-12-25,331.75,Credit Card,Success
723,723,2026-03-25,201.18,Credit Card,Success
724,724,2026-02-18,2883.7,UPI,Success
725,725,2026-06-08,2207.91,Net Banking,Success
726,726,2025-05-27,1913.43,Net Banking,Success
727,727,2025-04-30,2738.18,UPI,Failed
728,728,2025-02-24,1851.06,Debit Card,Success
729,729,2026-06-02,1727.24,UPI,Success
730,730,2024-12-13,597.91,Debit Card,Success
731,731,2026-07-08,2483.6,Net Banking,Success
732,732,2026-03-04,1241.66,Credit Card,Success
733,733,2026-05-03,1867.11,Credit Card,Success
734,734,2025-09-03,2936.56,Credit Card,Success
735,735,2026-05-24,1000.52,Debit Card,Success
736,736,2025-01-05,37.31,Net Banking,Success
737,737,2025-03-11,341.74,UPI,Success
738,738,2026-03-16,1665.2,Debit Card,Success
739,739,2025-12-30,116.06,UPI,Success
740,740,2025-07-01,396.06,UPI,Success
741,741,2026-04-22,5492.47,Net Banking,Success
742,742,2026-03-04,409.16,UPI,Success
743,743,2026-02-01,1154.68,Debit Card,Failed
744,744,2026-03-10,1191.72,Debit Card,Success
745,745,2026-06-17,109.27,Net Banking,Success
746,746,2024-08-10,28.41,Credit Card,Success
747,747,2026-08-09,2133.55,Net Banking,Success
748,748,2026-07-05,3515.36,Net Banking,Success
749,749,2025-01-31,4841.72,Debit Card,Success
750,750,2026-08-07,914.63,Net Banking,Success
751,751,2024-06-14,2118.81,UPI,Success
752,752,2026-03-22,1394.87,Credit Card,Success
753,753,2024-08-19,363.39,UPI,Success
754,754,2026-07-06,1410.52,Credit Card,Success
755,755,2026-05-26,161.37,Debit Card,Refunded
756,756,2026-04-21,3941.53,Credit Card,Success
757,757,2026-02-24,792.7,Debit Card,Success
758,758,2025-10-03,1538.26,UPI,Success
759,759,2025-11-16,633.57,Net Banking,Success
760,760,2026-03-03,2750.09,Debit Card,Success
761,761,2024-12-11,527.46,UPI,Success
762,762,2025-11-15,2960.6,Credit Card,Success
763,763,2025-10-09,340.99,UPI,Success
764,764,2026-08-20,1053.37,Net Banking,Refunded
765,765,2026-08-16,791.39,Credit Card,Success
766,766,2026-04-15,1466.16,UPI,Success
767,767,2025-10-31,47.99,UPI,Success
768,768,2024-12-20,3383.44,Debit Card,Success
769,769,2026-08-24,967.39,UPI,Success
770,770,2025-10-09,3184.26,Net Banking,Success
771,771,2026-04-26,3971.66,Debit Card,Refunded
772,772,2025-08-09,54.3,Net Banking,Success
773,773,2024-07-09,1459.69,UPI,Success
774,774,2026-02-12,2658.06,UPI,Success
775,775,2025-01-23,1576.77,Credit Card,Success
776,776,2026-08-29,403.63,Debit Card,Success
777,777,2025-05-01,401.01,UPI,Success
778,778,2024-01-19,2097.64,UPI,Success
779,779,2025-11-15,1428.59,Credit Card,Success
780,780,2026-03-06,3330.61,Debit Card,Success
781,781,2024-12-28,254.42,UPI,Success
782,782,2025-03-12,213.14,UPI,Success
783,783,2026-01-24,2837.9,UPI,Success
784,784,2026-04-22,4414.02,Credit Card,Success
785,785,2024-12-15,420.62,Credit Card,Success
786,786,2025-08-16,452.95,Net Banking,Success
787,787,2024-12-19,309.16,Debit Card,Success
788,788,2026-04-16,472.18,Debit Card,Success
789,789,2026-05-09,2913.9,Debit Card,Success
790,790,2026-04-03,312.41,Debit Card,Success
791,791,2026-08-31,207.99,UPI,Success
792,792,2025-05-28,5699.73,UPI,Success
793,793,2026-01-07,3715.88,Net Banking,Success
794,794,2025-11-06,813.72,Net Banking,Success
795,795,2026-01-17,2923.29,Net Banking,Success
796,796,2026-05-06,941.55,Credit Card,Success
797,797,2025-07-01,3730.3,Credit Card,Success
798,798,2025-09-30,522.62,Debit Card,Success
799,799,2026-01-18,503.01,Net Banking,Success
800,800,2026-03-12,1175.71,Debit Card,Success
801,801,2026-04-05,2852.62,Debit Card,Success
802,802,2026-08-13,472.79,Net Banking,Refunded
803,803,2025-08-10,203.47,Credit Card,Success
804,804,2026-06-26,928.54,Credit Card,Refunded
805,805,2025-07-26,340.99,Credit Card,Success
806,806,2026-06-29,253.44,Debit Card,Success
807,807,2026-08-29,3228.57,Net Banking,Success
808,808,2025-03-08,942.94,UPI,Success
809,809,2025-08-19,5164.46,Credit Card,Success
810,810,2025-04-07,206.79,UPI,Failed
811,811,2026-04-13,5546.81,UPI,Success
812,812,2026-02-27,876.42,UPI,Success
813,813,2025-06-25,585.91,Credit Card,Success
814,814,2026-02-08,441.21,UPI,Success
815,815,2025-02-25,1481.23,UPI,Success
816,816,2024-10-29,2884.1,UPI,Success
817,817,2026-07-23,403.43,Net Banking,Success
818,818,2025-07-01,739.47,Net Banking,Success
819,819,2025-12-14,103.83,UPI,Failed
820,820,2025-08-24,911.66,Net Banking,Success
821,821,2026-08-03,88.88,Debit Card,Success
822,822,2025-11-04,474.43,UPI,Success
823,823,2025-09-07,106.03,Debit Card,Success
824,824,2026-07-09,2719.92,Debit Card,Success
825,825,2024-08-10,4236.14,UPI,Success
826,826,2024-07-21,299.55,Net Banking,Success
827,827,2025-03-11,657.88,Credit Card,Success
828,828,2025-03-29,4573.06,Debit Card,Success
829,829,2026-05-20,2200.25,Credit Card,Success
830,830,2025-07-02,327.11,UPI,Success
831,831,2026-05-06,308.8,UPI,Success
832,832,2026-07-03,808.16,UPI,Success
833,833,2026-04-19,1657.57,Net Banking,Success
834,834,2024-10-14,316.81,Debit Card,Success
835,835,2025-12-31,289.59,UPI,Success
836,836,2026-01-20,812.09,UPI,Success
837,837,2025-06-08,889.16,Debit Card,Success
838,838,2025-05-22,461.78,UPI,Success
839,839,2026-05-03,139.36,UPI,Success
840,840,2025-09-12,107.58,Net Banking,Failed
841,841,2026-08-22,797.34,Net Banking,Success
842,842,2025-12-31,932.09,Debit Card,Success
843,843,2024-05-26,1088.54,Net Banking,Success
844,844,2026-06-03,179.47,UPI,Success
845,845,2026-06-12,757.26,Credit Card,Success
846,846,2026-05-24,3096.12,Debit Card,Success
847,847,2025-08-06,105.3,UPI,Success
848,848,2026-01-20,4302.79,Debit Card,Success
849,849,2024-11-20,204.97,Net Banking,Success
850,850,2026-03-15,375.48,Net Banking,Success
851,851,2026-02-22,3141.81,Debit Card,Success
852,852,2026-06-19,2134.66,Debit Card,Success
853,853,2025-06-19,181.58,Credit Card,Failed
854,854,2025-08-06,168.09,Debit Card,Success
855,855,2026-04-30,180.98,UPI,Success
856,856,2026-03-05,80.04,Net Banking,Success
857,857,2026-08-18,3829.54,Debit Card,Success
858,858,2025-12-24,203.97,Debit Card,Success
859,859,2026-07-24,3801.82,Credit Card,Success
860,860,2026-06-09,582.76,Net Banking,Success
861,861,2025-07-07,6830.49,Credit Card,Success
862,862,2026-03-31,152.16,Net Banking,Success
863,863,2025-02-14,303.6,Net Banking,Refunded
864,864,2026-03-21,3517.5,Net Banking,Refunded
865,865,2025-07-14,304.47,Credit Card,Success
866,866,2024-05-14,711.21,Debit Card,Success
867,867,2026-02-08,3882.94,Debit Card,Success
868,868,2025-11-11,137.73,Credit Card,Success
869,869,2025-07-08,86.11,Debit Card,Success
870,870,2025-06-26,3270.0,UPI,Success
871,871,2026-06-18,905.63,Debit Card,Success
872,872,2025-11-27,207.43,UPI,Success
873,873,2025-03-05,4174.46,UPI,Failed
874,874,2026-06-24,140.74,Credit Card,Success
875,875,2026-06-06,962.59,Net Banking,Success
876,876,2025-12-14,73.83,Net Banking,Success
877,877,2025-12-02,480.71,Debit Card,Success
878,878,2025-01-01,109.57,Debit Card,Success
879,879,2025-08-20,594.63,UPI,Success
880,880,2025-01-15,378.97,UPI,Success
881,881,2025-12-31,83.2,UPI,Failed
882,882,2025-04-21,4798.56,Net Banking,Success
883,883,2026-03-03,1298.39,Net Banking,Success
884,884,2025-12-31,880.41,Credit Card,Success
885,885,2025-10-27,502.1,Credit Card,Success
886,886,2024-11-23,1776.3,Net Banking,Success
887,887,2024-09-20,599.11,Credit Card,Success
888,888,2025-11-02,1489.47,Credit Card,Success
889,889,2025-05-12,484.69,Net Banking,Failed
890,890,2025-09-08,137.25,Debit Card,Failed
891,891,2025-11-29,3813.0,Credit Card,Success
892,892,2026-07-14,194.16,Credit Card,Success
893,893,2025-11-12,99.71,Credit Card,Success
894,894,2025-12-01,351.93,Credit Card,Success
895,895,2026-08-01,1096.21,Net Banking,Failed
896,896,2025-03-12,2791.45,Credit Card,Success
897,897,2026-07-25,53.22,Net Banking,Success
898,898,2026-06-13,371.07,UPI,Success
899,899,2026-08-21,443.97,Net Banking,Success
900,900,2026-07-29,479.15,Debit Card,Success
901,901,2026-07-05,406.72,Net Banking,Success
902,902,2025-07-12,372.17,Net Banking,Success
903,903,2026-05-27,236.56,Net Banking,Success
904,904,2026-02-10,104.67,Credit Card,Failed
905,905,2024-02-10,27.21,Debit Card,Failed
906,906,2025-11-26,3423.55,UPI,Refunded
907,907,2024-11-22,179.64,Net Banking,Success
908,908,2026-01-25,467.02,Net Banking,Success
909,909,2025-12-11,312.63,Net Banking,Success
910,910,2025-08-14,221.48,Debit Card,Success
911,911,2025-05-07,266.21,UPI,Success
912,912,2026-06-25,165.52,Credit Card,Success
913,913,2026-04-04,655.07,UPI,Refunded
914,914,2025-11-08,279.28,Debit Card,Success
915,915,2025-09-16,202.05,Debit Card,Success
916,916,2025-10-26,1961.02,UPI,Failed
917,917,2025-04-07,237.26,Debit Card,Success
918,918,2026-06-21,175.21,UPI,Failed
919,919,2024-09-08,478.79,Credit Card,Success
920,920,2026-03-28,3245.87,Debit Card,Failed
921,921,2026-06-28,3223.72,UPI,Success
922,922,2025-11-21,2016.7,UPI,Success
923,923,2024-11-25,977.78,Net Banking,Success
924,924,2026-07-16,62.07,Credit Card,Success
925,925,2024-10-31,1746.5,Debit Card,Success
926,926,2025-07-14,502.72,UPI,Success
927,927,2024-03-11,2544.39,Net Banking,Success
928,928,2026-08-26,5321.55,Net Banking,Success
929,929,2026-06-10,1278.69,Net Banking,Success
930,930,2025-07-18,424.55,Net Banking,Success
931,931,2026-03-05,3849.66,Credit Card,Success
932,932,2025-12-28,2363.32,Net Banking,Success
933,933,2026-03-06,1589.67,UPI,Success
934,934,2025-08-30,252.44,Debit Card,Failed
935,935,2025-10-17,5409.55,Credit Card,Success
936,936,2026-02-13,432.73,Debit Card,Success
937,937,2026-02-04,642.66,UPI,Success
938,938,2026-06-22,1530.65,Net Banking,Failed
939,939,2026-08-31,960.55,Debit Card,Success
940,940,2026-05-16,959.43,Debit Card,Success
941,941,2025-05-28,486.92,Net Banking,Success
942,942,2025-12-17,1440.41,Credit Card,Success
943,943,2026-07-04,368.22,Debit Card,Success
944,944,2026-05-03,359.23,Debit Card,Success
945,945,2025-01-02,486.01,Net Banking,Success
946,946,2026-04-07,2011.71,UPI,Success
947,947,2025-02-26,6276.95,Credit Card,Failed
948,948,2025-07-05,998.16,Net Banking,Refunded
949,949,2024-10-23,273.07,UPI,Success
950,950,2025-04-15,232.56,Credit Card,Success
951,951,2026-08-11,1184.9,UPI,Success
952,952,2026-01-19,638.67,Net Banking,Success
953,953,2024-11-11,99.4,Credit Card,Success
954,954,2025-06-28,1124.48,Debit Card,Success
955,955,2025-10-23,4453.22,Debit Card,Success
956,956,2025-10-08,9229.4,Debit Card,Success
957,957,2026-04-13,363.5,Debit Card,Success
958,958,2026-01-23,579.79,Net Banking,Success
959,959,2026-01-10,1027.5,Credit Card,Success
960,960,2024-10-09,460.63,UPI,Failed
961,961,2025-04-29,2504.1,UPI,Success
962,962,2025-12-27,4700.84,Credit Card,Failed
963,963,2025-06-24,789.92,UPI,Success
964,964,2025-04-03,1456.03,Net Banking,Success
965,965,2025-12-06,109.95,Debit Card,Refunded
966,966,2025-08-18,1358.08,Net Banking,Success
967,967,2026-02-06,300.06,Credit Card,Success
968,968,2025-11-30,2543.9,Debit Card,Success
969,969,2025-02-08,724.08,Credit Card,Success
970,970,2025-03-18,360.57,UPI,Failed
971,971,2025-12-15,446.08,Credit Card,Success
972,972,2026-03-06,48.23,Debit Card,Failed
973,973,2026-05-18,460.37,Debit Card,Success
974,974,2026-01-21,1364.3,UPI,Success
975,975,2026-05-26,2195.71,Credit Card,Failed
976,976,2025-03-27,741.98,UPI,Success
977,977,2026-08-26,1729.56,Credit Card,Success
978,978,2026-02-02,270.22,Debit Card,Success
979,979,2025-04-09,779.68,Credit Card,Success
980,980,2026-05-12,2204.74,Credit Card,Failed
981,981,2025-10-23,176.94,Net Banking,Success
982,982,2025-09-28,2484.53,Credit Card,Success
983,983,2026-03-17,282.37,Debit Card,Success
984,984,2024-07-08,1545.62,Credit Card,Success
985,985,2026-05-05,149.28,Net Banking,Success
986,986,2026-01-27,1012.84,Credit Card,Success
987,987,2025-02-10,111.73,Net Banking,Success
988,988,2026-01-27,1823.0,Credit Card,Success
989,989,2024-05-20,222.38,UPI,Success
990,990,2025-10-11,524.11,UPI,Success
991,991,2025-11-24,5025.46,Debit Card,Success
992,992,2025-09-17,404.59,Credit Card,Failed
993,993,2025-11-05,3715.72,UPI,Success
994,994,2025-05-17,111.44,Net Banking,Success
995,995,2026-05-04,2327.33,Debit Card,Failed
996,996,2025-12-05,298.2,UPI,Success
997,997,2026-08-03,1321.8,Debit Card,Success
998,998,2025-11-19,933.76,Net Banking,Success
999,999,2026-04-06,181.93,Debit Card,Success
1000,1000,2024-10-07,542.34,UPI,Failed
1001,1001,2025-11-10,863.0,Debit Card,Success
1002,1002,2025-10-14,4321.3,UPI,Success
1003,1003,2026-07-04,2782.1,Net Banking,Success
1004,1004,2026-02-05,82.42,Net Banking,Success
1005,1005,2024-06-12,430.89,Credit Card,Success
